G;1;4;5000;1;0.02145;6500;295957
G;1;4;5000;1;0.09650;6500;65779
G;1;4;5000;1;0.11567;6500;54876
G;1;4;5000;1;0.11102;6500;57175
G;1;4;5000;1;0.11016;6500;57623
G;1;4;5000;1;0.11371;6500;55824
G;1;4;5000;1;0.10951;6500;57963
G;1;4;5000;1;0.11471;6500;55337
G;1;4;5000;1;0.11571;6500;54859
G;1;4;5000;1;0.10089;6500;62917
G;1;8;5000;1;0.11185;6500;56752
G;1;8;5000;1;0.10426;6500;60881
G;1;8;5000;1;0.10220;6500;62108
G;1;8;5000;1;0.09833;6500;64555
G;1;8;5000;1;0.11024;6500;57582
G;1;8;5000;1;0.11485;6500;55269
G;1;8;5000;1;0.10302;6500;61614
G;1;8;5000;1;0.11369;6500;55832
G;1;8;5000;1;0.10736;6500;59123
G;1;8;5000;1;0.11067;6540;57711
G;1;16;5000;1;0.12150;7500;60282
G;1;16;5000;1;0.11759;7500;62286
G;1;16;5000;1;0.13483;7500;54323
G;1;16;5000;1;0.12592;7500;58164
G;1;16;5000;1;0.13211;7500;55440
G;1;16;5000;1;0.13008;7500;56304
G;1;16;5000;1;0.11217;7500;65294
G;1;16;5000;1;0.12099;7500;60536
G;1;16;5000;1;0.11691;7500;62651
G;1;16;5000;1;0.13382;7980;58236
G;1;32;5000;1;0.23599;15500;64140
G;1;32;5000;1;0.26167;15500;57847
G;1;32;5000;1;0.25604;15500;59118
G;1;32;5000;1;0.26039;15500;58132
G;1;32;5000;1;0.25629;15500;59061
G;1;32;5000;1;0.25010;15500;60523
G;1;32;5000;1;0.26662;15500;56772
G;1;32;5000;1;0.26130;15500;57928
G;1;32;5000;1;0.33037;15500;45818
G;1;32;5000;1;0.34975;16780;46852
G;1;64;5000;1;0.67484;31500;45584
G;1;64;5000;1;0.66968;31500;45935
G;1;64;5000;1;0.64650;31500;47582
G;1;64;5000;1;0.69542;31500;44235
G;1;64;5000;1;0.54025;31500;56940
G;1;64;5000;1;0.65988;31500;46617
G;1;64;5000;1;0.64094;31500;47995
G;1;64;5000;1;0.65855;31500;46711
G;1;64;5000;1;0.62505;31500;49215
G;1;64;5000;1;0.54017;34700;62734
G;1;128;5000;1;1.26104;63500;49175
G;1;128;5000;1;1.36752;63500;45346
G;1;128;5000;1;1.13328;63500;54719
G;1;128;5000;1;1.17375;63500;52832
G;1;128;5000;1;1.12658;63500;55044
G;1;128;5000;1;1.32589;63500;46770
G;1;128;5000;1;1.27783;63500;48529
G;1;128;5000;1;1.28413;63500;48291
G;1;128;5000;1;1.32123;63500;46935
G;1;128;5000;1;1.13385;71180;61306
G;1;256;5000;1;0.78837;127500;157936
G;1;256;5000;1;0.73856;127500;168587
G;1;256;5000;1;0.81213;127500;153315
G;1;256;5000;1;1.72645;127500;72120
G;1;256;5000;1;2.54230;127500;48976
G;1;256;5000;1;2.71640;127500;45837
G;1;256;5000;1;2.72145;127500;45752
G;1;256;5000;1;2.74050;127500;45434
G;1;256;5000;1;2.57436;127500;48366
G;1;256;5000;1;3.09259;145420;45920
G;1;512;5000;1;5.38437;255500;46340
G;1;512;5000;1;5.51103;255500;45275
G;1;512;5000;1;4.82251;255500;51739
G;1;512;5000;1;4.41301;255500;56540
G;1;512;5000;1;5.32962;255500;46816
G;1;512;5000;1;5.21402;255500;47854
G;1;512;5000;1;5.18315;255500;48139
G;1;512;5000;1;4.76950;255500;52314
G;1;512;5000;1;5.05350;255500;49374
G;1;512;5000;1;5.64659;296460;51272
G;1;1024;5000;1;10.84033;511500;46079
G;1;1024;5000;1;9.77422;511500;51105
G;1;1024;5000;1;10.34014;511500;48308
G;1;1024;5000;1;10.72904;511500;46557
G;1;1024;5000;1;10.66012;511500;46858
G;1;1024;5000;1;9.48200;511500;52680
G;1;1024;5000;1;10.96743;511500;45545
G;1;1024;5000;1;10.61932;511500;47038
G;1;1024;5000;1;9.07395;511500;55049
G;1;1024;5000;1;11.92861;603660;49420
G;1;2048;5000;1;15.85092;1023500;63057
G;1;2048;5000;1;21.04457;1023500;47495
G;1;2048;5000;1;19.08922;1023500;52360
G;1;2048;5000;1;18.24992;1023500;54768
G;1;2048;5000;1;20.54495;1023500;48650
G;1;2048;5000;1;20.12467;1023500;49666
G;1;2048;5000;1;20.24697;1023500;49366
G;1;2048;5000;1;18.16997;1023500;55009
G;1;2048;5000;1;16.51785;1023500;60511
G;1;2048;5000;1;22.90937;1228300;52359
G;1;4096;5000;1;38.07578;2047500;52514
G;1;4096;5000;1;32.78318;2047500;60992
G;1;4096;5000;1;39.64846;2047500;50431
G;1;4096;5000;1;39.76279;2047500;50286
G;1;4096;5000;1;38.45215;2047500;52000
G;1;4096;5000;1;37.56362;2047500;53230
G;1;4096;5000;1;40.50875;2047500;49360
G;1;4096;5000;1;38.48323;2047500;51958
G;1;4096;5000;1;36.19681;2047500;55240
G;1;4096;5000;1;48.72592;2498060;50066
G;1;8192;5000;1;74.47603;4095500;53702
G;1;8192;5000;1;80.48927;4095500;49690
G;1;8192;5000;1;62.15441;4095500;64348
G;1;8192;5000;1;76.41698;4095500;52338
G;1;8192;5000;1;79.60812;4095500;50240
G;1;8192;5000;1;69.79585;4095500;57303
G;1;8192;5000;1;76.38633;4095500;52359
G;1;8192;5000;1;78.75380;4095500;50785
G;1;8192;5000;1;77.59262;4095500;51545
G;1;8192;5000;1;89.02692;5078540;55708
G;1;16384;5000;1;144.43984;8191500;55383
G;1;16384;5000;1;146.80158;8191500;54492
G;1;16384;5000;1;148.66770;8191500;53808
G;1;16384;5000;1;155.41784;8191500;51471
G;1;16384;5000;1;147.90903;8191500;54084
G;1;16384;5000;1;149.87376;8191500;53375
G;1;16384;5000;1;145.03430;8191500;55156
G;1;16384;5000;1;155.01127;8191500;51606
G;1;16384;5000;1;154.36219;8191500;51823
G;1;16384;5000;1;173.96165;10321420;57941
E;1;32768;5000;1;291.53098;16383500;54881
E;1;32768;5000;1;280.98403;16383500;56941
E;1;32768;5000;1;283.82019;16383500;56372
E;1;32768;5000;1;293.35372;16383500;54540
E;1;32768;5000;1;248.77183;16383500;64314
E;1;32768;5000;1;273.08979;16383500;58587
E;1;32768;5000;1;289.58916;16383500;55249
E;1;32768;5000;1;276.90398;16383500;57780
G;1;4;10000;2;0.06501;13000;195290
G;2;4;10000;2;0.19458;13000;65246
G;1;4;10000;2;0.21991;13000;57729
G;1;4;10000;2;0.19128;13000;66372
G;2;4;10000;2;0.22564;13000;56264
G;1;4;10000;2;0.17563;13000;72283
G;1;4;10000;2;0.20550;13000;61777
G;1;4;10000;2;0.20253;13000;62683
G;2;4;10000;2;0.20736;13000;61223
G;1;4;10000;2;0.19614;13000;64725
G;2;8;10000;2;0.20146;13000;63016
G;1;8;10000;2;0.19995;13000;63491
G;2;8;10000;2;0.21254;13000;59730
G;2;8;10000;2;0.19998;13000;63482
G;1;8;10000;2;0.21190;13000;59912
G;2;8;10000;2;0.19044;13000;66662
G;1;8;10000;2;0.20641;13000;61506
G;2;8;10000;2;0.19977;13000;63550
G;1;8;10000;2;0.21684;13000;58546
G;1;8;10000;2;0.20738;13040;61405
G;1;16;10000;2;0.25778;15000;56826
G;1;16;10000;2;0.22272;15000;65771
G;2;16;10000;2;0.24844;15000;58962
G;1;16;10000;2;0.25970;15000;56405
G;1;16;10000;2;0.24488;15000;59818
G;2;16;10000;2;0.26102;15000;56121
G;1;16;10000;2;0.23780;15000;61600
G;1;16;10000;2;0.25792;15000;56795
G;2;16;10000;2;0.24417;15000;59993
G;2;16;10000;2;0.25815;15656;59226
G;1;32;10000;2;0.51816;30824;58093
G;1;32;10000;2;0.50764;31000;59636
G;2;32;10000;2;0.52005;31000;58212
G;1;32;10000;2;0.54009;31000;56053
G;2;32;10000;2;0.37441;31000;80856
G;1;32;10000;2;0.36561;31000;82802
G;1;32;10000;2;0.41084;31000;73686
G;1;32;10000;2;0.45176;31000;67012
G;2;32;10000;2;0.51690;31000;58567
G;1;32;10000;2;0.51252;32280;61507
G;1;64;10000;2;1.04226;63000;59029
G;1;64;10000;2;1.04451;63000;58902
G;2;64;10000;2;1.01098;63000;60855
G;2;64;10000;2;1.05050;63000;58566
G;2;64;10000;2;0.98632;63000;62377
G;1;64;10000;2;1.04742;63000;58738
G;1;64;10000;2;0.80357;63000;76563
G;2;64;10000;2;0.87931;63000;69968
G;2;64;10000;2;1.04113;63000;59093
G;1;64;10000;2;0.90380;68440;73950
G;1;64;10000;2;1.94630;124824;62631
G;1;128;10000;2;1.85259;127000;66946
G;2;128;10000;2;2.05181;127000;60446
G;2;128;10000;2;1.55410;127000;79804
G;2;128;10000;2;1.32482;127000;93615
G;1;128;10000;2;1.55509;127000;79753
G;2;128;10000;2;1.44991;127000;85539
G;2;128;10000;2;1.51850;127000;81675
G;1;128;10000;2;1.08823;127000;113968
G;2;128;10000;2;1.53530;156312;99426
G;1;128;10000;2;3.20298;233496;71191
G;1;256;10000;2;2.57096;255000;96860
G;2;256;10000;2;2.70085;255000;92202
G;1;256;10000;2;3.34605;255000;74423
G;2;256;10000;2;3.14289;255000;79234
G;1;256;10000;2;3.42965;255000;72609
G;1;256;10000;2;3.64346;255000;68348
G;1;256;10000;2;3.80956;255000;65368
G;2;256;10000;2;3.98527;255000;62486
G;1;256;10000;2;5.39696;327704;59297
G;2;512;10000;2;5.86447;456216;75970
G;1;512;10000;2;7.20768;511000;69235
G;1;512;10000;2;6.70352;511000;74442
G;2;512;10000;2;7.45356;511000;66951
G;1;512;10000;2;7.23579;511000;68966
G;2;512;10000;2;6.20560;511000;80415
G;1;512;10000;2;6.07757;511000;82109
G;1;512;10000;2;4.06397;511000;122792
G;2;512;10000;2;4.53695;511000;109991
G;1;512;10000;2;6.61520;705048;104082
G;1;512;10000;2;13.56089;870424;62682
G;2;1024;10000;2;15.25623;1023000;65483
G;1;1024;10000;2;15.99461;1023000;62460
G;1;1024;10000;2;14.21571;1023000;70276
G;1;1024;10000;2;12.98749;1023000;76922
G;1;1024;10000;2;13.90158;1023000;71864
G;1;1024;10000;2;15.39019;1023000;64913
G;1;1024;10000;2;13.49594;1023000;74024
G;1;1024;10000;2;15.40609;1023000;64846
G;1;1024;10000;2;21.59056;1448984;65539
G;1;1024;10000;2;22.61002;1714200;74039
G;1;2048;10000;2;31.93736;2047000;62592
G;1;2048;10000;2;24.91895;2047000;80221
G;2;2048;10000;2;20.17748;2047000;99072
G;2;2048;10000;2;29.12076;2047000;68646
G;2;2048;10000;2;30.73199;2047000;65047
G;1;2048;10000;2;27.98146;2047000;71441
G;1;2048;10000;2;30.82392;2047000;64853
G;2;2048;10000;2;31.23084;2047000;64008
G;1;2048;10000;2;46.13284;2888728;61150
G;1;2048;10000;2;53.16943;3460120;63552
G;1;4096;10000;2;62.98964;4095000;63487
G;1;4096;10000;2;61.24454;4095000;65296
G;1;4096;10000;2;60.95050;4095000;65611
G;1;4096;10000;2;63.48261;4095000;62994
G;1;4096;10000;2;63.56030;4095000;62917
G;1;4096;10000;2;57.05636;4095000;70089
G;1;4096;10000;2;59.11081;4095000;67653
G;2;4096;10000;2;58.87670;4095000;67922
